Timestamp,From_Bank,From_Account,To_Bank,To_Account,Amount_Paid,Payment_Currency,Amount_Received,Receiving_Currency,Payment_Format,Transaction_Type,Is_Laundering,PEP_Flag,Sanctions_Flag
2024-05-25 13:55:06,Bank_08,ACC-1178,Bank_12,EXT-9015,105.08,CAD,105.08,CAD,Credit Card,Deposit,0,1,0
2024-05-25 14:09:45,Bank_05,ACC-1026,Bank_07,EXT-9016,352.65,CAD,352.65,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-25 14:23:50,Bank_05,ACC-1215,Bank_11,EXT-9001,1929.52,CAD,1929.52,CAD,Prepaid Card,Withdrawal,0,0,0
2024-05-25 15:05:32,Bank_03,ACC-1094,Bank_08,EXT-9019,484.75,CAD,484.75,CAD,Bank Transfer,Deposit,0,0,0
2024-05-25 15:06:06,Bank_08,ACC-1273,Bank_12,EXT-9014,528.4,CAD,528.4,CAD,Credit Card,Withdrawal,0,0,0
2024-05-25 15:06:45,Bank_06,ACC-1030,Bank_03,EXT-9031,76.72,CAD,76.72,CAD,Prepaid Card,Withdrawal,0,0,0
2024-05-25 16:20:46,Bank_05,ACC-1152,Bank_10,EXT-9008,356.28,CAD,356.28,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-05-25 16:28:38,Bank_04,ACC-1146,Bank_06,EXT-9025,652.67,CAD,652.67,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-25 16:35:06,Bank_02,ACC-1155,Bank_07,EXT-9008,311.58,CAD,311.58,CAD,Prepaid Card,Withdrawal,0,0,0
2024-05-25 16:50:54,Bank_12,ACC-1011,Bank_10,EXT-9006,150.34,CAD,150.34,CAD,Prepaid Card,Deposit,0,0,0
2024-05-25 17:00:00,Bank_09,ACC-1162,Bank_12,EXT-9021,9668.42,CAD,9668.42,CAD,Credit Card,Deposit,1,0,0
2024-05-25 17:03:36,Bank_06,ACC-1085,Bank_07,EXT-9035,176.1,CAD,176.1,CAD,Bank Transfer,Deposit,0,0,0
2024-05-25 17:32:07,Bank_01,ACC-1227,Bank_11,EXT-9026,2580.71,CAD,2580.71,CAD,Credit Card,Withdrawal,0,0,0
2024-05-25 17:39:05,Bank_01,ACC-1122,Bank_06,EXT-9039,37000.0,CAD,37000.0,CAD,Bank Transfer,Withdrawal,1,0,0
2024-05-25 17:50:19,Bank_06,ACC-1258,Bank_01,EXT-9019,28000.0,CAD,28000.0,CAD,Crypto,Withdrawal,1,0,0
2024-05-25 17:58:40,Bank_11,ACC-1044,Bank_03,EXT-9000,56.99,CAD,56.99,CAD,Bank Transfer,Deposit,0,0,0
2024-05-25 18:00:35,Bank_09,ACC-1233,Bank_04,EXT-9003,142.84,CAD,142.84,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-25 18:14:28,Bank_01,ACC-1147,Bank_05,EXT-9002,609.2,CAD,609.2,CAD,Credit Card,Withdrawal,0,0,0
2024-05-25 18:27:25,Bank_07,ACC-1292,Bank_10,EXT-9039,44.52,CAD,44.52,CAD,Crypto,Withdrawal,0,0,0
2024-05-25 18:57:34,Bank_07,ACC-1188,Bank_05,EXT-9032,335.79,CAD,335.79,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-25 19:22:05,Bank_03,ACC-1257,Bank_10,EXT-9019,23.72,CAD,23.72,CAD,Debit Card,Withdrawal,0,0,0
2024-05-25 19:35:06,Bank_12,ACC-1089,Bank_12,EXT-9032,2205.81,CAD,2205.81,CAD,Crypto,Withdrawal,0,0,0
2024-05-25 19:47:16,Bank_03,ACC-1005,Bank_03,EXT-9033,1164.85,CAD,1164.85,CAD,Prepaid Card,Withdrawal,0,0,0
2024-05-25 19:49:13,Bank_01,ACC-1028,Bank_07,EXT-9001,390.65,CAD,390.65,CAD,Crypto,Withdrawal,0,0,0
2024-05-25 20:28:52,Bank_03,ACC-1014,Bank_05,EXT-9019,64.23,CAD,64.23,CAD,Credit Card,Withdrawal,0,0,0
2024-05-25 21:20:34,Bank_06,ACC-1006,Bank_02,EXT-9022,122.16,CAD,122.16,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-25 21:21:34,Bank_09,ACC-1014,Bank_02,EXT-9039,66.29,CAD,66.29,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-05-25 21:51:47,Bank_10,ACC-1175,Bank_03,EXT-9020,135.08,CAD,135.08,CAD,Credit Card,Deposit,0,0,0
2024-05-25 22:28:30,Bank_09,ACC-1089,Bank_08,EXT-9039,122.92,CAD,122.92,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-25 22:54:13,Bank_08,ACC-1299,Bank_12,EXT-9033,172.04,CAD,172.04,CAD,Debit Card,Deposit,0,0,0
2024-05-25 23:03:44,Bank_09,ACC-1177,Bank_05,EXT-9014,853.0,CAD,853.0,CAD,Crypto,Deposit,0,0,0
2024-05-25 23:44:07,Bank_03,ACC-1113,Bank_08,EXT-9039,87.29,CAD,87.29,CAD,Crypto,Withdrawal,0,0,0
2024-05-26 00:00:00,Bank_10,ACC-1267,Bank_07,EXT-9039,6724.26,CAD,6724.26,CAD,Bank Transfer,Withdrawal,1,0,0
2024-05-26 00:41:22,Bank_11,ACC-1098,Bank_08,EXT-9011,162.01,CAD,162.01,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-05-26 01:51:12,Bank_01,ACC-1233,Bank_06,EXT-9031,189.81,CAD,189.81,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-26 02:36:43,Bank_08,ACC-1266,Bank_11,EXT-9035,219.26,CAD,219.26,CAD,Prepaid Card,Deposit,0,0,0
2024-05-26 02:55:06,Bank_12,ACC-1100,Bank_07,EXT-9019,229.64,CAD,229.64,CAD,Credit Card,Withdrawal,0,0,0
2024-05-26 03:10:25,Bank_05,ACC-1140,Bank_10,EXT-9032,371.96,CAD,371.96,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-26 03:27:14,Bank_01,ACC-1067,Bank_11,EXT-9026,254.5,CAD,254.5,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-26 03:44:34,Bank_03,ACC-1196,Bank_09,EXT-9039,190.02,CAD,190.02,CAD,Bank Transfer,Deposit,0,0,0
2024-05-26 04:12:03,Bank_12,ACC-1017,Bank_11,EXT-9012,70.17,CAD,70.17,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-05-26 04:21:53,Bank_09,ACC-1079,Bank_03,EXT-9019,143.01,CAD,143.01,CAD,Prepaid Card,Withdrawal,0,0,0
2024-05-26 04:36:30,Bank_02,ACC-1245,Bank_02,EXT-9037,331.67,CAD,331.67,CAD,Prepaid Card,Withdrawal,0,0,0
2024-05-26 04:54:55,Bank_11,ACC-1189,Bank_05,EXT-9039,159.56,CAD,159.56,CAD,Crypto,Deposit,0,0,0
2024-05-26 04:59:08,Bank_07,ACC-1232,Bank_12,EXT-9038,167.37,CAD,167.37,CAD,Debit Card,Deposit,0,0,0
2024-05-26 05:37:33,Bank_10,ACC-1121,Bank_06,EXT-9008,27.65,CAD,27.65,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-26 05:40:01,Bank_07,ACC-1055,Bank_11,EXT-9008,337.92,CAD,337.92,CAD,Crypto,Withdrawal,0,0,0
2024-05-26 06:08:29,Bank_10,ACC-1004,Bank_03,EXT-9039,103.34,CAD,103.34,CAD,Crypto,Deposit,0,0,0
2024-05-26 06:31:46,Bank_04,ACC-1286,Bank_10,EXT-9035,279.32,CAD,279.32,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-26 06:32:43,Bank_01,ACC-1129,Bank_10,EXT-9027,33288.74,CAD,33288.74,CAD,Crypto,Withdrawal,1,0,0
2024-05-26 06:42:31,Bank_08,ACC-1040,Bank_01,EXT-9009,121.64,CAD,121.64,CAD,Credit Card,Withdrawal,0,0,0
2024-05-26 06:59:42,Bank_10,ACC-1265,Bank_12,EXT-9011,30.5,CAD,30.5,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-26 07:12:24,Bank_03,ACC-1103,Bank_09,EXT-9013,521.26,CAD,521.26,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-26 08:46:55,Bank_08,ACC-1180,Bank_04,EXT-9011,4509.14,CAD,4509.14,CAD,Crypto,Withdrawal,0,1,0
2024-05-26 08:51:19,Bank_05,ACC-1084,Bank_10,EXT-9008,334.29,CAD,334.29,CAD,Bank Transfer,Deposit,0,0,0
2024-05-26 09:12:44,Bank_03,ACC-1194,Bank_07,EXT-9017,347.91,CAD,347.91,CAD,Crypto,Deposit,0,0,0
2024-05-26 09:17:30,Bank_07,ACC-1088,Bank_01,EXT-9029,102.93,CAD,102.93,CAD,Credit Card,Deposit,0,0,0
2024-05-26 09:26:45,Bank_07,ACC-1154,Bank_01,EXT-9003,357.32,CAD,357.32,CAD,Debit Card,Deposit,0,0,0
2024-05-26 09:31:31,Bank_09,ACC-1237,Bank_01,EXT-9034,166.8,CAD,166.8,CAD,Debit Card,Withdrawal,0,0,0
2024-05-26 10:00:00,Bank_05,ACC-1162,Bank_01,EXT-9033,9558.39,CAD,9558.39,CAD,Interac e-Transfer,Deposit,1,0,0
2024-05-26 10:19:28,Bank_06,ACC-1072,Bank_01,EXT-9001,1865.72,CAD,1865.72,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-26 11:00:00,Bank_03,ACC-1162,Bank_09,EXT-9033,9561.81,CAD,9561.81,CAD,Credit Card,Deposit,1,0,0
2024-05-26 11:07:24,Bank_06,ACC-1107,Bank_07,EXT-9015,474.41,CAD,474.41,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-26 13:19:00,Bank_09,ACC-1130,Bank_09,EXT-9039,118.87,CAD,118.87,CAD,Crypto,Withdrawal,0,0,0
2024-05-26 14:08:45,Bank_12,ACC-1181,Bank_09,EXT-9011,582.76,CAD,582.76,CAD,Crypto,Deposit,0,0,0
2024-05-26 14:10:59,Bank_01,ACC-1243,Bank_06,EXT-9035,294.66,CAD,294.66,CAD,Prepaid Card,Deposit,0,0,0
2024-05-26 14:18:45,Bank_11,ACC-1172,Bank_08,EXT-9028,172.17,CAD,172.17,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-26 15:12:05,Bank_03,ACC-1211,Bank_02,EXT-9004,222.71,CAD,222.71,CAD,Bank Transfer,Deposit,0,0,0
2024-05-26 15:21:51,Bank_04,ACC-1043,Bank_06,EXT-9034,110.02,CAD,110.02,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-05-26 15:41:51,Bank_11,ACC-1222,Bank_10,EXT-9008,1624.65,CAD,1624.65,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-26 15:43:11,Bank_05,ACC-1242,Bank_08,EXT-9028,581.71,CAD,581.71,CAD,Credit Card,Withdrawal,0,0,0
2024-05-26 16:00:00,Bank_06,ACC-1162,Bank_05,EXT-9036,9355.39,CAD,9355.39,CAD,Interac e-Transfer,Deposit,1,0,0
2024-05-26 16:26:43,Bank_10,ACC-1055,Bank_07,EXT-9002,512.87,CAD,512.87,CAD,Credit Card,Deposit,0,0,0
2024-05-26 16:38:43,Bank_05,ACC-1104,Bank_03,EXT-9035,465.13,CAD,465.13,CAD,Credit Card,Withdrawal,0,0,0
2024-05-26 16:47:14,Bank_09,ACC-1001,Bank_07,EXT-9024,90.53,CAD,90.53,CAD,Bank Transfer,Deposit,0,0,0
2024-05-26 16:50:21,Bank_04,ACC-1162,Bank_01,EXT-9019,126.13,CAD,126.13,CAD,Prepaid Card,Deposit,0,0,0
2024-05-26 16:51:27,Bank_06,ACC-1131,Bank_12,EXT-9002,191.43,CAD,191.43,CAD,Credit Card,Deposit,0,0,0
2024-05-26 16:57:15,Bank_04,ACC-1138,Bank_05,EXT-9019,312.92,CAD,312.92,CAD,Bank Transfer,Deposit,0,0,0
2024-05-26 17:32:31,Bank_02,ACC-1032,Bank_03,EXT-9012,98.04,CAD,98.04,CAD,Prepaid Card,Withdrawal,0,0,0
2024-05-26 17:32:42,Bank_03,ACC-1023,Bank_04,EXT-9003,153.02,CAD,153.02,CAD,Bank Transfer,Deposit,0,0,0
2024-05-26 17:57:20,Bank_03,ACC-1034,Bank_09,EXT-9004,125.89,CAD,125.89,CAD,Prepaid Card,Deposit,0,0,0
2024-05-26 18:13:43,Bank_10,ACC-1225,Bank_05,EXT-9013,431.03,CAD,431.03,CAD,Bank Transfer,Deposit,0,0,0
2024-05-26 19:34:35,Bank_10,ACC-1045,Bank_10,EXT-9023,359.03,CAD,359.03,CAD,Credit Card,Deposit,0,0,0
2024-05-26 20:21:02,Bank_02,ACC-1284,Bank_07,EXT-9037,77.41,CAD,77.41,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-26 21:20:28,Bank_11,ACC-1285,Bank_05,EXT-9003,883.46,CAD,883.46,CAD,Debit Card,Deposit,0,0,0
2024-05-26 21:36:45,Bank_08,ACC-1280,Bank_12,EXT-9036,49.0,CAD,49.0,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-26 21:41:01,Bank_09,ACC-1083,Bank_05,EXT-9015,351.4,CAD,351.4,CAD,Credit Card,Deposit,0,0,0
2024-05-26 22:12:26,Bank_06,ACC-1154,Bank_01,EXT-9014,245.43,CAD,245.43,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-26 23:09:51,Bank_12,ACC-1261,Bank_01,EXT-9026,217.85,CAD,217.85,CAD,Bank Transfer,Deposit,0,0,0
2024-05-26 23:34:25,Bank_09,ACC-1127,Bank_11,EXT-9011,401.24,CAD,401.24,CAD,Crypto,Withdrawal,0,0,0
2024-05-27 00:00:00,Bank_03,ACC-1091,Bank_02,EXT-9005,11912.64,CAD,11912.64,CAD,Prepaid Card,Withdrawal,1,0,1
2024-05-27 00:13:08,Bank_02,ACC-1163,Bank_09,EXT-9035,167.39,CAD,167.39,CAD,Debit Card,Deposit,0,0,0
2024-05-27 01:12:23,Bank_02,ACC-1233,Bank_02,EXT-9022,145.08,CAD,145.08,CAD,Debit Card,Deposit,0,0,0
2024-05-27 01:16:13,Bank_02,ACC-1299,Bank_12,EXT-9026,43.06,CAD,43.06,CAD,Debit Card,Deposit,0,0,0
2024-05-27 01:32:03,Bank_02,ACC-1250,Bank_10,EXT-9032,49.39,CAD,49.39,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-05-27 01:41:33,Bank_05,ACC-1018,Bank_11,EXT-9010,183.29,CAD,183.29,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-27 01:46:38,Bank_05,ACC-1032,Bank_01,EXT-9018,1618.7,CAD,1618.7,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-05-27 01:54:20,Bank_12,ACC-1206,Bank_02,EXT-9013,22.62,CAD,22.62,CAD,Crypto,Deposit,0,0,0
2024-05-27 01:54:58,Bank_08,ACC-1179,Bank_05,EXT-9029,269.03,CAD,269.03,CAD,Credit Card,Withdrawal,0,0,0
2024-05-27 02:00:52,Bank_01,ACC-1115,Bank_02,EXT-9034,157.74,CAD,157.74,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-27 02:15:00,Bank_05,ACC-1008,Bank_08,EXT-9026,106.37,CAD,106.37,CAD,Prepaid Card,Deposit,0,0,0
2024-05-27 02:20:15,Bank_03,ACC-1083,Bank_02,EXT-9009,149.87,CAD,149.87,CAD,Crypto,Withdrawal,0,0,0
2024-05-27 02:36:19,Bank_04,ACC-1221,Bank_06,EXT-9016,126.07,CAD,126.07,CAD,Credit Card,Deposit,0,0,0
2024-05-27 02:36:31,Bank_10,ACC-1246,Bank_04,EXT-9031,36.85,CAD,36.85,CAD,Prepaid Card,Withdrawal,0,1,0
2024-05-27 03:26:00,Bank_09,ACC-1211,Bank_05,EXT-9037,97.73,CAD,97.73,CAD,Prepaid Card,Deposit,0,0,0
2024-05-27 03:28:09,Bank_11,ACC-1035,Bank_09,EXT-9021,178.9,CAD,178.9,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-27 03:36:02,Bank_06,ACC-1261,Bank_06,EXT-9011,496.14,CAD,496.14,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-27 03:51:13,Bank_11,ACC-1130,Bank_12,EXT-9008,108.95,CAD,108.95,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-27 04:26:23,Bank_04,ACC-1153,Bank_01,EXT-9013,122.3,CAD,122.3,CAD,Prepaid Card,Deposit,0,0,0
2024-05-27 04:44:06,Bank_06,ACC-1063,Bank_06,EXT-9026,187.66,CAD,187.66,CAD,Bank Transfer,Deposit,0,0,0
2024-05-27 05:09:16,Bank_01,ACC-1028,Bank_01,EXT-9038,231.49,CAD,231.49,CAD,Crypto,Deposit,0,0,0
2024-05-27 05:14:48,Bank_10,ACC-1056,Bank_12,EXT-9010,1035.15,CAD,1035.15,CAD,Credit Card,Withdrawal,0,0,0
2024-05-27 05:40:53,Bank_05,ACC-1240,Bank_03,EXT-9001,418.34,CAD,418.34,CAD,Prepaid Card,Deposit,0,0,0
2024-05-27 05:43:54,Bank_07,ACC-1121,Bank_07,EXT-9014,122.48,CAD,122.48,CAD,Prepaid Card,Deposit,0,0,0
2024-05-27 06:30:13,Bank_02,ACC-1122,Bank_11,EXT-9037,229.68,CAD,229.68,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-27 06:35:26,Bank_06,ACC-1095,Bank_12,EXT-9001,835.8,CAD,835.8,CAD,Debit Card,Deposit,0,0,0
2024-05-27 06:58:28,Bank_01,ACC-1218,Bank_03,EXT-9020,63.32,CAD,63.32,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-27 06:59:33,Bank_05,ACC-1057,Bank_04,EXT-9022,458.11,CAD,458.11,CAD,Debit Card,Withdrawal,0,0,0
2024-05-27 07:27:46,Bank_07,ACC-1143,Bank_10,EXT-9030,662.29,CAD,662.29,CAD,Credit Card,Withdrawal,0,0,0
2024-05-27 07:44:52,Bank_02,ACC-1085,Bank_09,EXT-9038,267.45,CAD,267.45,CAD,Debit Card,Deposit,0,0,0
2024-05-27 10:00:56,Bank_10,ACC-1051,Bank_12,EXT-9034,171.05,CAD,171.05,CAD,Crypto,Withdrawal,0,0,0
2024-05-27 10:27:44,Bank_02,ACC-1085,Bank_03,EXT-9022,224.79,CAD,224.79,CAD,Bank Transfer,Deposit,0,0,0
2024-05-27 11:49:30,Bank_03,ACC-1213,Bank_07,EXT-9037,116.04,CAD,116.04,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-05-27 11:53:43,Bank_04,ACC-1260,Bank_02,EXT-9036,36.1,CAD,36.1,CAD,Crypto,Deposit,0,0,0
2024-05-27 11:57:58,Bank_12,ACC-1089,Bank_02,EXT-9011,143.76,CAD,143.76,CAD,Credit Card,Deposit,0,0,0
2024-05-27 13:18:48,Bank_09,ACC-1104,Bank_12,EXT-9014,469.0,CAD,469.0,CAD,Bank Transfer,Deposit,0,0,0
2024-05-27 13:23:45,Bank_09,ACC-1254,Bank_01,EXT-9023,470.57,CAD,470.57,CAD,Debit Card,Deposit,0,0,0
2024-05-27 13:43:25,Bank_08,ACC-1280,Bank_03,EXT-9030,252.42,CAD,252.42,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-27 13:58:50,Bank_04,ACC-1123,Bank_03,EXT-9006,293.33,CAD,293.33,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-27 14:26:05,Bank_09,ACC-1024,Bank_08,EXT-9023,766.06,CAD,766.06,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-27 14:35:31,Bank_12,ACC-1017,Bank_07,EXT-9020,222.74,CAD,222.74,CAD,Crypto,Deposit,0,0,0
2024-05-27 14:45:24,Bank_11,ACC-1048,Bank_07,EXT-9015,38.77,CAD,38.77,CAD,Bank Transfer,Deposit,0,0,0
2024-05-27 15:12:04,Bank_10,ACC-1298,Bank_08,EXT-9009,175.05,CAD,175.05,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-27 15:23:39,Bank_07,ACC-1135,Bank_03,EXT-9023,2177.35,CAD,2177.35,CAD,Credit Card,Withdrawal,0,0,0
2024-05-27 16:00:26,Bank_04,ACC-1208,Bank_05,EXT-9030,142.93,CAD,142.93,CAD,Bank Transfer,Deposit,0,0,0
2024-05-27 16:21:29,Bank_06,ACC-1230,Bank_04,EXT-9021,338.35,CAD,338.35,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-27 16:38:38,Bank_11,ACC-1244,Bank_09,EXT-9037,121.73,CAD,121.73,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-27 16:46:17,Bank_10,ACC-1149,Bank_02,EXT-9003,67.6,CAD,67.6,CAD,Bank Transfer,Deposit,0,0,0
2024-05-27 17:25:04,Bank_07,ACC-1171,Bank_02,EXT-9026,146.81,CAD,146.81,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-27 17:39:21,Bank_07,ACC-1024,Bank_07,EXT-9024,492.59,CAD,492.59,CAD,Credit Card,Withdrawal,0,0,0
2024-05-27 17:47:11,Bank_10,ACC-1055,Bank_12,EXT-9015,196.38,CAD,196.38,CAD,Credit Card,Deposit,0,0,0
2024-05-27 17:52:08,Bank_05,ACC-1120,Bank_12,EXT-9033,63.07,CAD,63.07,CAD,Prepaid Card,Deposit,0,0,0
2024-05-27 17:54:50,Bank_08,ACC-1000,Bank_08,EXT-9020,182.14,CAD,182.14,CAD,Prepaid Card,Withdrawal,0,0,0
2024-05-27 19:40:10,Bank_04,ACC-1226,Bank_11,EXT-9035,137.58,CAD,137.58,CAD,Credit Card,Deposit,0,0,0
2024-05-27 20:01:50,Bank_08,ACC-1094,Bank_05,EXT-9038,755.48,CAD,755.48,CAD,Debit Card,Withdrawal,0,0,0
2024-05-27 20:28:34,Bank_02,ACC-1225,Bank_02,EXT-9018,257.53,CAD,257.53,CAD,Prepaid Card,Deposit,0,0,0
2024-05-27 20:29:03,Bank_02,ACC-1281,Bank_10,EXT-9001,249.64,CAD,249.64,CAD,Bank Transfer,Deposit,0,0,0
2024-05-27 20:40:09,Bank_03,ACC-1060,Bank_06,EXT-9016,18.9,CAD,18.9,CAD,Crypto,Deposit,0,0,0
2024-05-27 21:28:08,Bank_01,ACC-1106,Bank_03,EXT-9014,75.14,CAD,75.14,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-27 21:39:10,Bank_12,ACC-1240,Bank_10,EXT-9010,970.43,CAD,970.43,CAD,Crypto,Deposit,0,0,0
2024-05-27 21:48:57,Bank_03,ACC-1190,Bank_09,EXT-9022,171.18,CAD,171.18,CAD,Bank Transfer,Deposit,0,0,0
2024-05-27 21:52:32,Bank_06,ACC-1293,Bank_05,EXT-9031,21992.24,CAD,21992.24,CAD,Crypto,Withdrawal,1,0,0
2024-05-27 22:00:48,Bank_02,ACC-1027,Bank_08,EXT-9029,117.65,CAD,117.65,CAD,Prepaid Card,Deposit,0,0,0
2024-05-27 22:29:27,Bank_05,ACC-1269,Bank_11,EXT-9038,897.15,CAD,897.15,CAD,Crypto,Withdrawal,0,0,0
2024-05-27 22:50:29,Bank_10,ACC-1083,Bank_04,EXT-9018,378.21,CAD,378.21,CAD,Crypto,Withdrawal,0,0,0
2024-05-27 22:59:34,Bank_03,ACC-1132,Bank_04,EXT-9012,308.28,CAD,308.28,CAD,Bank Transfer,Withdrawal,0,1,0
2024-05-27 23:07:13,Bank_06,ACC-1125,Bank_09,EXT-9035,495.04,CAD,495.04,CAD,Credit Card,Withdrawal,0,0,0
2024-05-27 23:13:46,Bank_08,ACC-1164,Bank_02,EXT-9011,460.01,CAD,460.01,CAD,Bank Transfer,Deposit,0,0,0
2024-05-27 23:17:26,Bank_05,ACC-1296,Bank_08,EXT-9022,41.12,CAD,41.12,CAD,Credit Card,Deposit,0,0,0
2024-05-27 23:22:20,Bank_06,ACC-1157,Bank_09,EXT-9003,217.16,CAD,217.16,CAD,Credit Card,Deposit,0,0,0
2024-05-27 23:24:26,Bank_08,ACC-1133,Bank_02,EXT-9006,91.52,CAD,91.52,CAD,Credit Card,Deposit,0,0,0
2024-05-27 23:34:42,Bank_06,ACC-1185,Bank_10,EXT-9007,323.16,CAD,323.16,CAD,Credit Card,Deposit,0,0,0
2024-05-27 23:40:09,Bank_05,ACC-1008,Bank_09,EXT-9021,528.03,CAD,528.03,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-28 00:00:00,Bank_12,ACC-1267,Bank_11,EXT-9039,5602.52,CAD,5602.52,CAD,Bank Transfer,Withdrawal,1,0,0
2024-05-28 00:12:03,Bank_04,ACC-1029,Bank_02,EXT-9017,71.85,CAD,71.85,CAD,Debit Card,Deposit,0,0,0
2024-05-28 00:17:20,Bank_08,ACC-1284,Bank_03,EXT-9015,80.05,CAD,80.05,CAD,Debit Card,Deposit,0,0,0
2024-05-28 00:52:20,Bank_03,ACC-1261,Bank_03,EXT-9017,62.31,CAD,62.31,CAD,Bank Transfer,Deposit,0,0,0
2024-05-28 01:11:51,Bank_07,ACC-1290,Bank_10,EXT-9022,183.57,CAD,183.57,CAD,Credit Card,Deposit,0,1,0
2024-05-28 01:38:34,Bank_04,ACC-1185,Bank_11,EXT-9016,60.08,CAD,60.08,CAD,Bank Transfer,Deposit,0,0,0
2024-05-28 01:53:11,Bank_02,ACC-1101,Bank_06,EXT-9011,246.73,CAD,246.73,CAD,Credit Card,Deposit,0,1,0
2024-05-28 01:57:25,Bank_11,ACC-1194,Bank_12,EXT-9010,440.82,CAD,440.82,CAD,Interac e-Transfer,Deposit,0,0,0
2024-05-28 02:34:29,Bank_04,ACC-1149,Bank_09,EXT-9009,100.11,CAD,100.11,CAD,Bank Transfer,Deposit,0,0,0
2024-05-28 03:15:03,Bank_11,ACC-1146,Bank_04,EXT-9012,346.44,CAD,346.44,CAD,Bank Transfer,Withdrawal,0,0,0
2024-05-28 03:58:23,Bank_10,ACC-1258,Bank_11,EXT-9021,64.35,CAD,64.35,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-05-28 04:03:22,Bank_05,ACC-1079,Bank_12,EXT-9013,168.42,CAD,168.42,CAD,Debit Card,Deposit,0,0,0
2024-05-28 05:14:57,Bank_08,ACC-1015,Bank_11,EXT-9031,532.6,CAD,532.6,CAD,Prepaid Card,Withdrawal,0,0,0
2024-05-28 05:20:15,Bank_06,ACC-1058,Bank_06,EXT-9034,80.55,CAD,80.55,CAD,Prepaid Card,Withdrawal,0,0,0
2024-05-28 05:32:18,Bank_10,ACC-1254,Bank_12,EXT-9017,50.71,CAD,50.71,CAD,Credit Card,Deposit,0,0,0
2024-05-28 06:10:05,Bank_06,ACC-1297,Bank_05,EXT-9012,460.53,CAD,460.53,CAD,Prepaid Card,Withdrawal,0,0,0
2024-05-28 07:28:18,Bank_04,ACC-1076,Bank_08,EXT-9017,795.09,CAD,795.09,CAD,Bank Transfer,Deposit,0,0,0
2024-05-28 07:45:08,Bank_02,ACC-1007,Bank_10,EXT-9015,85.09,CAD,85.09,CAD,Credit Card,Withdrawal,0,0,0
2024-05-28 08:13:23,Bank_08,ACC-1166,Bank_05,EXT-9018,445.12,CAD,445.12,CAD,Crypto,Withdrawal,0,0,0
2024-05-28 08:38:52,Bank_01,ACC-1221,Bank_07,EXT-9017,430.49,CAD,430.49,CAD,Bank Transfer,Deposit,0,0,0
2024-05-28 08:48:51,Bank_03,ACC-1040,Bank_01,EXT-9027,648.0,CAD,648.0,CAD,Crypto,Deposit,0,0,0
2024-05-28 10:47:52,Bank_12,ACC-1083,Bank_03,EXT-9008,38.0,CAD,38.0,CAD,Credit Card,Deposit,0,0,0
2024-05-28 11:08:15,Bank_02,ACC-1144,Bank_11,EXT-9027,86.78,CAD,86.78,CAD,Debit Card,Deposit,0,0,0
